X,Y,OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8836173.69994996,5412508.13594693,1007,GO-20181887731,2018/10/12 04:00:00+00,2018,October,12,Friday,285,D51,Other,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.3766988780826,43.6569575355094
-8826157.97778754,5419145.29828099,1008,GO-20181923388,2018/10/18 04:00:00+00,2018,October,18,Thursday,291,D41,Other,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2867261150234,43.7000781869406
-8823689.44370023,5424179.60343155,1009,GO-20181939006,2018/10/20 04:00:00+00,2018,October,20,Saturday,293,D41,Stabbing,124,Kennedy Park,124,Kennedy Park (124),-79.2645508958054,43.7327646468606
-8853287.76521389,5422131.0000523,1010,GO-20182096419,2018/11/14 05:00:00+00,2018,November,14,Wednesday,318,D31,Shooting,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.5304371418461,43.7194657388748
-8835317.23149885,5412147.59792388,1011,GO-20182113063,2018/11/16 05:00:00+00,2018,November,16,Friday,320,D51,Other,73,Moss Park,73,Moss Park (73),-79.36900509117,43.6546142868365
-8815176.07435742,5429496.05800731,1012,GO-20182124586,2018/11/18 05:00:00+00,2018,November,18,Sunday,322,D43,Shooting,136,West Hill,136,West Hill (136),-79.1880739975143,43.7672636737577
-8835923.47432877,5413006.46479674,1013,GO-20182242344,2018/12/06 05:00:00+00,2018,December,6,Thursday,340,D51,Stabbing,73,Moss Park,73,Moss Park (73),-79.3744510627995,43.6601961798157
-8855317.70618477,5419336.2173333,1014,GO-20182280579,2018/12/12 05:00:00+00,2018,December,12,Wednesday,346,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.5486724115976,43.7013181009717
-8851877.80656976,5428223.8242966,1015,GO-20182315055,2018/12/18 05:00:00+00,2018,December,18,Tuesday,352,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.5177712679938,43.7590098266466
-8838505.23692482,5410660.53159081,1016,GO-20182320758,2018/12/19 05:00:00+00,2018,December,19,Wednesday,353,D14,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3976434307559,43.6449484129266
-8859173.6949019,5426840.46711113,1017,GO-20182339244,2018/12/21 05:00:00+00,2018,December,21,Friday,355,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5833113483634,43.7500337544561
-8822344.60617898,5423413.02339083,1018,GO-201930365,2019/01/06 05:00:00+00,2019,January,6,Sunday,6,D41,Stabbing,124,Kennedy Park,124,Kennedy Park (124),-79.2524700146388,43.7277885892742
-8824274.30684271,5420838.73392418,1019,GO-201945560,2019/01/08 05:00:00+00,2019,January,8,Tuesday,8,D41,Stabbing,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2698048109174,43.7110752229719
-8856571.41968593,5422651.40132406,1020,GO-201954928,2019/01/09 05:00:00+00,2019,January,9,Wednesday,9,D23,Shooting,4,Rexdale-Kipling,4,Rexdale-Kipling (4),-79.5599347118077,43.7228443047232
-8826226.86974685,5429888.27157117,1021,GO-201969065,2019/01/12 05:00:00+00,2019,January,12,Saturday,12,D41,Shooting,126,Dorset Park,126,Dorset Park (126),-79.2873449823128,43.7698080013645
-8848384.99312723,5414550.46883221,1022,GO-2019146683,2019/01/24 05:00:00+00,2019,January,24,Thursday,24,D12,Stabbing,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.4863947907609,43.6702295676159
-8834697.58813995,5412333.83773422,1023,GO-2019244561,2019/02/08 05:00:00+00,2019,February,8,Friday,39,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.3634387396299,43.6558247293032
-8847476.43962221,5407355.87763728,1024,GO-2019258675,2019/02/10 05:00:00+00,2019,February,10,Sunday,41,D22,Shooting,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17),-79.4782331156143,43.6234627203851
-8815934.87554009,5429376.75662111,1025,GO-2019272774,2019/02/12 05:00:00+00,2019,February,12,Tuesday,43,D43,Shooting,136,West Hill,136,West Hill (136),-79.1948904245231,43.7664897329517
-8856131.16913359,5421742.19794282,1026,GO-2019281405,2019/02/13 05:00:00+00,2019,February,13,Wednesday,44,D23,Shooting,4,Rexdale-Kipling,4,Rexdale-Kipling (4),-79.5559798737993,43.7169414213293
-8858846.34001304,5424516.81644806,1027,GO-2019349242,2019/02/24 05:00:00+00,2019,February,24,Sunday,55,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5803706687063,43.7349534484558
-8837790.5456451,5420846.0244913,1028,GO-2019400418,2019/03/04 05:00:00+00,2019,March,4,Monday,63,D53,Other,173,North Toronto,104,Mount Pleasant West (104),-79.3912232498632,43.7111225633005
-8839715.16947213,5419840.38349011,1029,GO-2019424256,2019/03/08 05:00:00+00,2019,March,8,Friday,67,D53,Shooting,100,Yonge-Eglinton,100,Yonge-Eglinton (100),-79.4085124397632,43.7045922590846
-8848331.19954178,5425057.95191717,1030,GO-2019449448,2019/03/11 04:00:00+00,2019,March,11,Monday,70,D31,Shooting,155,Downsview,26,Downsview-Roding-CFB (26),-79.4859115551624,43.7384657128524
-8845225.60950082,5414320.25717977,1031,GO-2019456465,2019/03/13 04:00:00+00,2019,March,13,Wednesday,72,D11,Other,91,Weston-Pelham Park,91,Weston-Pellam Park (91),-79.4580135651328,43.668733692405
-8855939.53652638,5415800.79687918,1032,GO-2019494501,2019/03/18 04:00:00+00,2019,March,18,Monday,77,D23,Other,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7),-79.554258409196,43.6783533346273
-8844433.02641492,5412802.48139144,1033,GO-2019499554,2019/03/19 04:00:00+00,2019,March,19,Tuesday,78,D11,Shooting,171,Junction-Wallace Emerson,93,Dovercourt-Wallace Emerson-Junction (93),-79.4508936704549,43.6588705111118
-8826531.08064567,5432576.61125632,1034,GO-2019598298,2019/04/03 04:00:00+00,2019,April,3,Wednesday,93,D42,Other,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118),-79.2900777551725,43.7872446048116
-8836571.8085053,5411229.12992585,1035,GO-2019649220,2019/04/10 04:00:00+00,2019,April,10,Wednesday,100,D52,Stabbing,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3802751476347,43.6486444637795
-8847441.39301824,5417384.83483134,1036,GO-2019677551,2019/04/15 04:00:00+00,2019,April,15,Monday,105,D12,Stabbing,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),-79.477918287272,43.68864373903
-8843074.28687037,5417815.54666215,1037,GO-2019716384,2019/04/21 04:00:00+00,2019,April,21,Sunday,111,D13,Shooting,107,Oakwood Village,107,Oakwood Village (107),-79.4386879054988,43.6914414718797
-8817950.94242888,5430634.81503845,1038,GO-2019767371,2019/04/28 04:00:00+00,2019,April,28,Sunday,118,D43,Shooting,135,Morningside,135,Morningside (135),-79.2130010622893,43.7746506014987
-8858735.5068771,5412329.54143136,1039,GO-2019766762,2019/04/28 04:00:00+00,2019,April,28,Sunday,118,D22,Other,11,Eringate-Centennial-West Deane,11,Eringate-Centennial-West Deane (11),-79.5793750376984,43.6557968060989
-8859959.17179679,5424370.72402532,1040,GO-2019785029,2019/05/01 04:00:00+00,2019,May,1,Wednesday,121,D23,Shooting,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5903674066371,43.7340051934537
-8857253.51428103,5428465.91637386,1041,GO-2019798063,2019/05/03 04:00:00+00,2019,May,3,Friday,123,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.5660620717582,43.7605805306585
-8816363.42296303,5426264.05869604,1042,GO-2019819986,2019/05/05 04:00:00+00,2019,May,5,Sunday,125,D43,Stabbing,140,Guildwood,140,Guildwood (140),-79.1987401324553,43.7462932637566
-8842298.2960659,5413599.14054886,1043,GO-2019928762,2019/05/21 04:00:00+00,2019,May,21,Tuesday,141,D14,Other,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),-79.4317170607548,43.6640477580557
-8835789.87234946,5412010.44755624,1044,GO-20191039892,2019/06/06 04:00:00+00,2019,June,6,Thursday,157,D51,Other,73,Moss Park,73,Moss Park (73),-79.3732508960114,43.6537228798436
-8837327.49897613,5414289.39346216,1045,GO-20191052988,2019/06/08 04:00:00+00,2019,June,8,Saturday,159,D52,Stabbing,169,Bay-Cloverhill,76,Bay Street Corridor (76),-79.3870636305505,43.66853314191
-8814820.3478039,5429125.82304604,1046,GO-20191198026,2019/06/27 04:00:00+00,2019,June,27,Thursday,178,D43,Shooting,136,West Hill,136,West Hill (136),-79.1848784517809,43.7648618247711
-8829907.49353056,5428495.07643942,1047,GO-20191191914,2019/06/27 04:00:00+00,2019,June,27,Thursday,178,D33,Stabbing,150,Fenside-Parkwoods,45,Parkwoods-Donalda (45),-79.3204085877374,43.7607697197838
-8850345.07877993,5417421.94191253,1048,GO-20191206091,2019/06/29 04:00:00+00,2019,June,29,Saturday,180,D12,Shooting,115,Mount Dennis,115,Mount Dennis (115),-79.5040025400766,43.6888847767201
-8850345.07877993,5417421.94191253,1049,GO-20191206091,2019/06/29 04:00:00+00,2019,June,29,Saturday,180,D12,Shooting,115,Mount Dennis,115,Mount Dennis (115),-79.5040025400766,43.6888847767201
-8837972.23552935,5411024.53762331,1050,GO-20191213308,2019/06/30 04:00:00+00,2019,June,30,Sunday,181,D52,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3928553978209,43.6473145822947
-8835317.23149885,5412147.59792388,1051,GO-20191226977,2019/07/01 04:00:00+00,2019,July,1,Monday,182,D51,Other,73,Moss Park,73,Moss Park (73),-79.36900509117,43.6546142868365
-8842292.91465907,5413077.07003566,1052,GO-20191344279,2019/07/18 04:00:00+00,2019,July,18,Thursday,199,D14,Other,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),-79.4316687193607,43.6606550303464
-8850428.66502334,5421556.34492373,1053,GO-20191445359,2019/08/02 04:00:00+00,2019,August,2,Friday,214,D12,Shooting,28,Rustic,28,Rustic (28),-79.5047534079117,43.7157347228274
-8841850.8464821,5416253.38614818,1054,GO-20191492032,2019/08/07 04:00:00+00,2019,August,7,Wednesday,219,D13,Stabbing,94,Wychwood,94,Wychwood (94),-79.4276975533724,43.6812936756054
-8827798.98170461,5421790.56431669,1055,GO-20191506357,2019/08/09 04:00:00+00,2019,August,9,Friday,221,D55,Shooting,43,Victoria Village,43,Victoria Village (43),-79.3014675040924,43.7172554480972
-8844341.03343488,5411274.78190588,1056,GO-20191558069,2019/08/16 04:00:00+00,2019,August,16,Friday,228,D11,Shooting,86,Roncesvalles,86,Roncesvalles (86),-79.4500672828689,43.6489412052948
-8853649.60153767,5421227.29237011,1057,GO-20191581564,2019/08/19 04:00:00+00,2019,August,19,Monday,231,D12,Shooting,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.5336875733845,43.7135982059922
-8850208.23317329,5417908.42089064,1058,GO-20191595863,2019/08/21 04:00:00+00,2019,August,21,Wednesday,233,D12,Shooting,115,Mount Dennis,115,Mount Dennis (115),-79.5027732350144,43.6920447292818
-8856362.06612897,5428375.34703648,1059,GO-20191619393,2019/08/25 04:00:00+00,2019,August,25,Sunday,237,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.5580540569778,43.7599929184163
-8822249.015353,5427593.01500675,1060,GO-20191683554,2019/09/03 04:00:00+00,2019,September,3,Tuesday,246,D43,Other,156,Bendale-Glen Andrew,127,Bendale (127),-79.2516113078239,43.7549169149552
-8850596.81177834,5422403.82796883,1061,GO-20191695351,2019/09/04 04:00:00+00,2019,September,4,Wednesday,247,D31,Other,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.506263895972,43.72123702523
-8813542.3138883,5433017.67141307,1062,GO-20191745744,2019/09/11 04:00:00+00,2019,September,11,Wednesday,254,D43,Stabbing,134,Highland Creek,134,Highland Creek (134),-79.1733976778699,43.7901048414306
-8844687.13319016,5420207.5355588,1063,GO-20191782132,2019/09/16 04:00:00+00,2019,September,16,Monday,259,D13,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.453176349533,43.7069765068693
-8823228.06315008,5437738.47115531,1064,GO-20191806337,2019/09/19 04:00:00+00,2019,September,19,Thursday,262,D42,Shooting,130,Milliken,130,Milliken (130),-79.2604062439954,43.8207102364267
-8826123.27438156,5430082.8044058,1065,GO-20191828916,2019/09/22 04:00:00+00,2019,September,22,Sunday,265,D41,Other,126,Dorset Park,126,Dorset Park (126),-79.2864143687513,43.7710699139559
-8857469.8175138,5411633.77505671,1066,GO-20191840069,2019/09/24 04:00:00+00,2019,September,24,Tuesday,267,D22,Shooting,13,Etobicoke West Mall,13,Etobicoke West Mall (13),-79.5680051565616,43.6512746335675
-8837109.7824311,5414247.02731041,1067,GO-20191843578,2019/09/24 04:00:00+00,2019,September,24,Tuesday,267,D51,Other,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.3851078500125,43.6682578494869
-8859866.8706844,5427748.42090756,1068,GO-20191878460,2019/09/29 04:00:00+00,2019,September,29,Sunday,272,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5895382520331,43.7559252685738
-8851167.1193408,5426855.06945083,1069,GO-20191894014,2019/10/01 04:00:00+00,2019,October,1,Tuesday,274,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.511387055911,43.7501285096067
-8851167.1193408,5426855.06945083,1070,GO-20191894014,2019/10/01 04:00:00+00,2019,October,1,Tuesday,274,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.511387055911,43.7501285096067
-8837075.87095198,5411077.05423383,1071,GO-20191901852,2019/10/02 04:00:00+00,2019,October,2,Wednesday,275,D52,Stabbing,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3848032179386,43.6476559508398
-8829446.23198094,5418858.75773693,1072,GO-20191930830,2019/10/07 04:00:00+00,2019,October,7,Monday,280,D55,Other,60,Woodbine-Lumsden,60,Woodbine-Lumsden (60),-79.3162650046016,43.6982172164136
-8859650.15868647,5424813.82032179,1073,GO-20191981086,2019/10/14 04:00:00+00,2019,October,14,Monday,287,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5875914951838,43.7368811905862
-8834142.67071974,5436249.51636897,1074,GO-20192006688,2019/10/17 04:00:00+00,2019,October,17,Thursday,290,D33,Shooting,48,Hillcrest Village,48,Hillcrest Village (48),-79.3584538315041,43.8110588929372
-8846676.84563478,5409630.82342136,1075,GO-20192021028,2019/10/19 04:00:00+00,2019,October,19,Saturday,292,D11,Shooting,87,High Park-Swansea,87,High Park-Swansea (87),-79.4710502410785,43.6382544383361
-8837751.94449847,5419054.24375243,1076,GO-20192067798,2019/10/26 04:00:00+00,2019,October,26,Saturday,299,D53,Other,174,South Eglinton-Davisville,104,Mount Pleasant West (104),-79.390876490078,43.6994868291888
-8839233.20216326,5414123.93506887,1077,GO-20192106976,2019/10/31 04:00:00+00,2019,October,31,Thursday,304,D53,Stabbing,95,Annex,95,Annex (95),-79.4041828544043,43.6674579950993
-8856150.15111053,5405933.3188476,1078,GO-20192131648,2019/11/04 05:00:00+00,2019,November,4,Monday,308,D22,Shooting,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.5561503922581,43.6142113800981
-8827601.45495299,5418313.42540998,1079,GO-20192136178,2019/11/05 05:00:00+00,2019,November,5,Tuesday,309,D55,Shooting,61,Taylor-Massey,61,Taylor-Massey (61),-79.2996930910248,43.6946753318001
-8850372.08422047,5419821.12165595,1080,GO-20192150110,2019/11/07 05:00:00+00,2019,November,7,Thursday,311,D12,Shooting,113,Weston,113,Weston (113),-79.5042451340912,43.7044671717614
-8843225.46007471,5417874.94411114,1081,GO-20192212187,2019/11/16 05:00:00+00,2019,November,16,Saturday,320,D13,Shooting,107,Oakwood Village,107,Oakwood Village (107),-79.4400459168173,43.6918272840921
-8821481.58156646,5426031.32995817,1082,GO-20192263515,2019/11/23 05:00:00+00,2019,November,23,Saturday,327,D43,Shooting,138,Eglinton East,138,Eglinton East (138),-79.2447173331891,43.7447829503203
-8854653.48983384,5427348.45275594,1083,GO-20192361770,2019/12/07 05:00:00+00,2019,December,7,Saturday,341,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.5427056545785,43.753330034311
-8827832.62635091,5426388.68486111,1084,GO-20192378461,2019/12/10 05:00:00+00,2019,December,10,Tuesday,344,D41,Stabbing,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3017697387752,43.7471020207764
-8835361.89465967,5433099.93840484,1085,GO-20192390277,2019/12/11 05:00:00+00,2019,December,11,Wednesday,345,D33,Shooting,49,Bayview Woods-Steeles,49,Bayview Woods-Steeles (49),-79.3694063071805,43.7906383203491
-8861335.00456047,5422786.41946166,1086,GO-20192390677,2019/12/11 05:00:00+00,2019,December,11,Wednesday,345,D23,Other,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.6027267232705,43.7237208430089
-8820261.0033136,5421756.61878961,1087,GO-20192385631,2019/12/11 05:00:00+00,2019,December,11,Wednesday,345,D43,Other,123,Cliffcrest,123,Cliffcrest (123),-79.2337526921612,43.7170350508129
-8847681.87428781,5423363.58004634,1088,GO-20192412908,2019/12/15 05:00:00+00,2019,December,15,Sunday,349,D31,Shooting,155,Downsview,26,Downsview-Roding-CFB (26),-79.4800785666811,43.7274676260332
-8827562.66055573,5432012.88716486,1089,GO-20192445475,2019/12/19 05:00:00+00,2019,December,19,Thursday,353,D42,Stabbing,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118),-79.2993445947063,43.7835887053095
-8851158.73709446,5418877.13099476,1090,GO-20192452711,2019/12/20 05:00:00+00,2019,December,20,Friday,354,D12,Other,113,Weston,113,Weston (113),-79.5113117572809,43.6983365449816
-8839439.26689718,5413323.20317919,1091,GO-20192464487,2019/12/22 05:00:00+00,2019,December,22,Sunday,356,D14,Other,79,University,79,University (79),-79.4060339649689,43.6622545752142
-8835392.92340926,5412835.46309829,1092,GO-20192465270,2019/12/22 05:00:00+00,2019,December,22,Sunday,356,D51,Stabbing,73,Moss Park,73,Moss Park (73),-79.369685043235,43.659084858456
-8842842.88281472,5409703.45958221,1093,GO-20192470898,2019/12/23 05:00:00+00,2019,December,23,Monday,357,D14,Stabbing,85,South Parkdale,85,South Parkdale (85),-79.4366091665809,43.6387266589993
-8856905.17500024,5409845.09236244,1094,GO-20192490349,2019/12/27 05:00:00+00,2019,December,27,Friday,361,D22,Shooting,13,Etobicoke West Mall,13,Etobicoke West Mall (13),-79.5629328874889,43.6396474287142
-8820926.41334343,5425541.60044824,1095,GO-20192503671,2019/12/29 05:00:00+00,2019,December,29,Sunday,363,D43,Shooting,138,Eglinton East,138,Eglinton East (138),-79.2397301723711,43.7416046821616
-8819481.8139662,5436390.9716027,1096,GO-20192520736,2019/12/31 05:00:00+00,2019,December,31,Tuesday,365,D42,Shooting,145,Malvern West,132,Malvern (132),-79.2267531149678,43.8119758670015
-8834168.28989868,5413347.0192202,1097,GO-20205967,2020/01/01 05:00:00+00,2020,January,1,Wednesday,1,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.3586839732667,43.6624093456101
-8817520.18820835,5432548.7893784,1098,GO-202069552,2020/01/11 05:00:00+00,2020,January,11,Saturday,11,D43,Shooting,135,Morningside,135,Morningside (135),-79.2091315314547,43.787064178072
-8828159.72052952,5431711.77172052,1099,GO-202082425,2020/01/13 05:00:00+00,2020,January,13,Monday,13,D42,Stabbing,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118),-79.3047080763854,43.7816358001367
-8820038.46117997,5430909.16807151,1100,GO-2020135493,2020/01/20 05:00:00+00,2020,January,20,Monday,20,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.2317535622326,43.7764301467724
-8842460.37323699,5416768.63950964,1101,GO-2020136609,2020/01/20 05:00:00+00,2020,January,20,Monday,20,D13,Other,107,Oakwood Village,107,Oakwood Village (107),-79.4331730246589,43.6846409518196
-8818673.03645473,5424770.0865415,1102,GO-2020174603,2020/01/25 05:00:00+00,2020,January,25,Saturday,25,D43,Shooting,139,Scarborough Village,139,Scarborough Village (139),-79.2194877427142,43.7365973346216
-8838687.22592455,5409759.81802295,1103,GO-2020219180,2020/01/31 05:00:00+00,2020,January,31,Friday,31,D14,Shooting,165,Harbourfront-CityPlace,77,Waterfront Communities-The Island (77),-79.3992782656221,43.6390930531603
-8838687.22592455,5409759.81802295,1104,GO-2020219180,2020/01/31 05:00:00+00,2020,January,31,Friday,31,D14,Shooting,165,Harbourfront-CityPlace,77,Waterfront Communities-The Island (77),-79.3992782656221,43.6390930531603
-8831125.00793707,5416316.49508782,1105,GO-2020249293,2020/02/05 05:00:00+00,2020,February,5,Wednesday,36,D55,Shooting,66,Danforth,66,Danforth (66),-79.331345706313,43.6817036646414
-8857964.16176893,5411615.54005201,1106,GO-2020271347,2020/02/07 05:00:00+00,2020,February,7,Friday,38,D22,Shooting,13,Etobicoke West Mall,13,Etobicoke West Mall (13),-79.572445926592,43.6511561096679
-8821900.80542545,5433285.56109251,1107,GO-2020372105,2020/02/21 05:00:00+00,2020,February,21,Friday,52,D42,Other,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.2484832845674,43.7918420152744
-8845294.92692322,5423894.87106065,1108,GO-2020390671,2020/02/24 05:00:00+00,2020,February,24,Monday,55,D32,Stabbing,155,Downsview,26,Downsview-Roding-CFB (26),-79.4586362544835,43.730916427776
-8848733.89045263,5417129.84287223,1109,GO-2020530236,2020/03/11 04:00:00+00,2020,March,11,Wednesday,71,D12,Other,115,Mount Dennis,115,Mount Dennis (115),-79.4895289889863,43.6869873513883
-8824342.55292633,5432318.11236515,1110,GO-2020524758,2020/03/13 04:00:00+00,2020,March,13,Friday,73,D42,Shooting,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.2704178762933,43.7855681991369
-8843977.88999764,5418428.36444386,1111,GO-2020538385,2020/03/15 04:00:00+00,2020,March,15,Sunday,75,D13,Stabbing,107,Oakwood Village,107,Oakwood Village (107),-79.4468051099962,43.6954218675966
-8826387.3223213,5422318.04080986,1112,GO-2020562795,2020/03/18 04:00:00+00,2020,March,18,Wednesday,78,D41,Shooting,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2887863519601,43.7206800733592
-8836550.42937446,5412345.85163731,1113,GO-2020580138,2020/03/21 04:00:00+00,2020,March,21,Saturday,81,D51,Shooting,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.3800830957388,43.6559028106166
-8829787.51327206,5434079.25049097,1114,GO-2020665733,2020/04/05 04:00:00+00,2020,April,5,Sunday,96,D42,Other,147,L'Amoreaux West,117,L'Amoreaux (117),-79.3193307874634,43.7969885264637
-8833251.57088637,5419541.11394253,1115,GO-2020668167,2020/04/05 04:00:00+00,2020,April,5,Sunday,96,D53,Shooting,55,Thorncliffe Park,55,Thorncliffe Park (55),-79.3504489457175,43.7026487628978
-8819932.05009949,5431499.98370623,1116,GO-2020648505,2020/04/05 04:00:00+00,2020,April,5,Sunday,96,D43,Other,142,Woburn North,137,Woburn (137),-79.2307976547008,43.7802621959812
-8842385.46913462,5416095.81555771,1117,GO-2020686647,2020/04/08 04:00:00+00,2020,April,8,Wednesday,99,D13,Shooting,94,Wychwood,94,Wychwood (94),-79.4325001498193,43.6802700019443
-8836240.972322,5430287.65540309,1118,GO-2020717283,2020/04/14 04:00:00+00,2020,April,14,Tuesday,105,D33,Other,52,Bayview Village,52,Bayview Village (52),-79.3773031956167,43.7723987314053
-8849778.92977969,5406437.57613,1119,GO-2020762187,2020/04/21 04:00:00+00,2020,April,21,Tuesday,112,D22,Other,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),-79.4989167366923,43.6174908843959
-8850665.58907858,5425343.37980071,1120,GO-2020790951,2020/04/26 04:00:00+00,2020,April,26,Sunday,117,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.506881733,43.7403182129664
-8827606.03819906,5426456.10731097,1121,GO-2020828038,2020/05/02 04:00:00+00,2020,May,2,Saturday,123,D41,Shooting,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.2997342634986,43.7475395516012
-8859228.48001006,5426343.39201902,1122,GO-2020898005,2020/05/14 04:00:00+00,2020,May,14,Thursday,135,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5838034908652,43.746808096245
-8837706.89405714,5418916.9815463,1123,GO-2020893378,2020/05/14 04:00:00+00,2020,May,14,Thursday,135,D53,Other,174,South Eglinton-Davisville,104,Mount Pleasant West (104),-79.3904717952595,43.6985953622597
-8830397.38856828,5431475.6118158,1124,GO-2020915335,2020/05/17 04:00:00+00,2020,May,17,Sunday,138,D42,Shooting,147,L'Amoreaux West,117,L'Amoreaux (117),-79.3248093896108,43.7801041239414
-8822711.00482077,5425297.36175752,1125,GO-2020909524,2020/05/19 04:00:00+00,2020,May,19,Tuesday,140,D41,Other,138,Eglinton East,138,Eglinton East (138),-79.2557614303266,43.740019548221
-8837883.39901348,5410724.88840166,1126,GO-2020971451,2020/05/26 04:00:00+00,2020,May,26,Tuesday,147,D52,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3920573664859,43.6453667620203
-8860232.08010007,5425151.42707429,1127,GO-2020993900,2020/05/30 04:00:00+00,2020,May,30,Saturday,151,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5928189836525,43.7390723969285
-8833311.4732402,5421226.39895352,1128,GO-20201063476,2020/06/09 04:00:00+00,2020,June,9,Tuesday,161,D53,Shooting,55,Thorncliffe Park,55,Thorncliffe Park (55),-79.3509870579236,43.7135924049945
-8844181.26926017,5415550.5671061,1129,GO-20201127664,2020/06/19 04:00:00+00,2020,June,19,Friday,171,D13,Shooting,92,Corso Italia-Davenport,92,Corso Italia-Davenport (92),-79.448632096535,43.6767276031293
-8835673.40076999,5414150.21422768,1130,GO-20201173382,2020/06/25 04:00:00+00,2020,June,25,Thursday,177,D51,Stabbing,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),-79.372204613511,43.6676287581867
-8831323.4743365,5434261.3734069,1131,GO-20201233592,2020/07/04 04:00:00+00,2020,July,4,Saturday,186,D42,Shooting,147,L'Amoreaux West,117,L'Amoreaux (117),-79.3331285602154,43.7981694006095
-8835789.35271008,5412771.037885,1132,GO-20201267365,2020/07/09 04:00:00+00,2020,July,9,Thursday,191,D51,Other,73,Moss Park,73,Moss Park (73),-79.3732462280605,43.6586661595756
-8849203.96271731,5414771.57638249,1133,GO-20201281439,2020/07/10 04:00:00+00,2020,July,10,Friday,192,D12,Shooting,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.4937517199498,43.6716662518993
-8823090.4279543,5431218.7332156,1134,GO-20201278229,2020/07/10 04:00:00+00,2020,July,10,Friday,192,D43,Shooting,156,Bendale-Glen Andrew,127,Bendale (127),-79.2591698455305,43.7784380272832
